"ID","Item title","Final URL","Image URL","Item subtitle","Item description","Item Category","Price","Sale Price"
"8383235","Szőrkefe, Oster","http://www.decathlon.hu/szorkefe-oster-id_8383235.html","http://www.decathlon.hu/media/838/8383235/big_1080905.jpg","BROSSERIE OSTER","A lóvakaró után használatos. Kényelmes fogás! ","Lovaglás","2990.00 HUF",""
"8383236","OSTER sörény- és farokkefe ","http://www.decathlon.hu/oster-soreny-es-farokkefe-id_8383236.html","http://www.decathlon.hu/media/838/8383236/big_1080762.jpg","BROSSERIE OSTER","Jól kézbe fogható és hatékony.","Lovaglás","2990.00 HUF",""
"8383320","Lovaglónadrág BR560 Grip","http://www.decathlon.hu/lovaglonadrag-br560-grip-id_8383320.html","http://www.decathlon.hu/media/838/8383320/big_1082620.jpg","FOUGANZA","Hagyományos szabásvonal, szilikon térdfolt.","Lovaglás","11990.00 HUF","11990.00 HUF"
"8383327","Lovaglónadrág 140-es","http://www.decathlon.hu/lovaglonadrag-140-es-id_8383327.html","http://www.decathlon.hu/media/838/8383327/big_1081388.jpg","FOUGANZA","Csúszásmentes térdfoltok. ","Lovaglás","5990.00 HUF",""
"8383323","Női lovaglónadrág, BR500","http://www.decathlon.hu/noi-lovaglonadrag-br500-id_8383323.html","http://www.decathlon.hu/media/838/8383323/big_1082076.jpg","FOUGANZA","Combján külön zseb, a telefonnak. Lycra szárvégek.","Lovaglás","12990.00 HUF",""
"8383322","Lovaglónadrág Victoria","http://www.decathlon.hu/lovaglonadrag-victoria-id_8383322.html","http://www.decathlon.hu/media/838/8383322/big_1081416.jpg","FOUGANZA","Csúszásmentes térdfoltok. ","Lovaglás","5990.00 HUF",""
"8383371","Lovas zokni Losanges","http://www.decathlon.hu/lovas-zokni-losanges-id_8383371.html","http://www.decathlon.hu/media/838/8383371/big_1547439.jpg","FOUGANZA","Hosszú szár, a talpon buklészövésű megerősítés.","Lovaglás","2990.00 HUF",""
"8383233","Patakaparó Oster","http://www.decathlon.hu/patakaparo-oster-id_8383233.html","http://www.decathlon.hu/media/838/8383233/big_1080817.jpg","BROSSERIE OSTER","Ideális a sár, a trágya eltávolítására.","Lovaglás","1490.00 HUF",""
"8383234","OSTER sörényfésű","http://www.decathlon.hu/oster-sorenyfesu-id_8383234.html","http://www.decathlon.hu/media/838/8383234/big_1080498.jpg","BROSSERIE OSTER","A nyél kialakítása megkönnyíti a kifésülést.","Lovaglás","1690.00 HUF",""
"8383760","SCHOOLING lovaglócsizma","http://www.decathlon.hu/schooling-lovaglocsizma-id_8383760.html","http://www.decathlon.hu/media/838/8383760/big_1210343.jpg","FOUGANZA","Vízhatlan, könnyen tisztítható csizma!","Lovaglás","3990.00 HUF",""
"8383668","Lovaglózokni 700-as","http://www.decathlon.hu/lovaglozokni-700-as-id_8383668.html","http://www.decathlon.hu/media/838/8383668/big_1080894.jpg","FOUGANZA","Kivezeti az izzadságot.","Lovaglás","1990.00 HUF",""
"8383658","Női lovaglónadrág, BR180","http://www.decathlon.hu/noi-lovaglonadrag-br180-id_8383658.html","http://www.decathlon.hu/media/838/8383658/big_1214345.jpg","FOUGANZA","Csúszásmentes, kényelmes a nyeregben.","Lovaglás","9990.00 HUF",""
"8383894","Női lovaglónadrág BR 180 ","http://www.decathlon.hu/noi-lovaglonadrag-br-180--id_8383894.html","http://www.decathlon.hu/media/838/8383894/big_1164713.jpg","FOUGANZA","Csúszásmentes, kényelmes a nyeregben.","Lovaglás","9990.00 HUF",""
"8383893","Lovaglónadrág 180 Fullseat","http://www.decathlon.hu/lovaglonadrag-180-fullseat-id_8383893.html","http://www.decathlon.hu/media/838/8383893/big_1164851.jpg","FOUGANZA","Csúszásmentes, kényelmes a nyeregben.","Lovaglás","9990.00 HUF",""
"8375117","Zselé alátét, POLYGEL","http://www.decathlon.hu/zsele-alatet-polygel-id_8375117.html","http://www.decathlon.hu/media/837/8375117/big_1080056.jpg","FOUGANZA","Hatékony ütéscsillapítás.","Lovaglás","16990.00 HUF",""
"8375120","Nagykantár szárakkal, Paddock","http://www.decathlon.hu/nagykantar-szarakkal-paddock-id_8375120.html","http://www.decathlon.hu/media/837/8375120/big_1080839.jpg","FOUGANZA","Bélelt orr-, áll- és homlokszíj.","Lovaglás","19990.00 HUF",""
"8375417","ESCAPE lovastúra nyeregalátét","http://www.decathlon.hu/escape-lovastura-nyeregalatet-id_8375417.html","http://www.decathlon.hu/media/837/8375417/big_1080449.jpg","FOUGANZA","Ideális lovastúrához, gyorsan szárad.","LOVAGLÁS TEREPEN","12990.00 HUF",""
"8375413","Zselé alátét, POLYGEL","http://www.decathlon.hu/zsele-alatet-polygel-id_8375413.html","http://www.decathlon.hu/media/837/8375413/big_1080055.jpg","FOUGANZA","Hatékony ütéscsillapítás.","Lovaglás","16990.00 HUF",""
"8384623","Nyeregalátét, díjlovas","http://www.decathlon.hu/nyeregalatet-dijlovas-id_8384623.html","http://www.decathlon.hu/media/838/8384623/big_1080992.jpg","FOUGANZA","Ideális díjlovagló nyereghez.","Lovaglás","9990.00 HUF",""
"8384985","Nyalósó tartó 2 kg","http://www.decathlon.hu/nyaloso-tarto-2-kg-id_8384985.html","http://www.decathlon.hu/media/838/8384985/big_1062873.jpg","NO BRAND","Nyalósó pocsékolásmentes, higiénikus rögzítésére. ","Lovaglás","1190.00 HUF",""
"8385059","Vigyázat, villanypásztor!","http://www.decathlon.hu/vigyazat-villanypasztor-id_8385059.html","http://www.decathlon.hu/media/838/8385059/big_1110701.jpg","AKO","Láthatóság!","Lovaglás","990.00 HUF",""
"8385671","Vödör, 17 l","http://www.decathlon.hu/vodor-17-l-id_8385671.html","http://www.decathlon.hu/media/838/8385671/big_1137809.jpg","FOUGANZA","Ideális a ló szállításakor.","Lovaglás","1990.00 HUF",""
"8387305","Fedő vödörhöz","http://www.decathlon.hu/fedo-vodorhoz-id_8387305.html","http://www.decathlon.hu/media/838/8387305/big_1137886.jpg","FOUGANZA","A takarmány védelmére (pl. rágcsáló ellen).","Lovaglás","990.00 HUF",""
"8388238","Vödör 17 l","http://www.decathlon.hu/vodor-17-l-id_8388238.html","http://www.decathlon.hu/media/838/8388238/big_1137727.jpg","FOUGANZA","Ideális a ló szállításakor.","Lovaglás","1990.00 HUF",""
"8388726","Bőr öv, fekete","http://www.decathlon.hu/bor-ov-fekete-id_8388726.html","http://www.decathlon.hu/media/838/8388726/big_1080897.jpg","FOUGANZA","80 és 95 cm-es hosszúságban kapható.","Lovaglás","5490.00 HUF",""
"8389437","Gyerek tompa sarkantyú","http://www.decathlon.hu/gyerek-tompa-sarkantyu-id_8389437.html","http://www.decathlon.hu/media/838/8389437/big_1138002.jpg","FOUGANZA","Ideális tanuláshoz.","Lovaglás","1990.00 HUF",""
"8389469","Éles sarkantyú, gyerek","http://www.decathlon.hu/eles-sarkantyu-gyerek-id_8389469.html","http://www.decathlon.hu/media/838/8389469/big_1137780.jpg","FOUGANZA","A pontos munkához.","Lovaglás","1990.00 HUF",""
"8390015","Fokhagymás takarmánykiegészítő","http://www.decathlon.hu/fokhagymas-takarmanykiegeszito-id_8390015.html","http://www.decathlon.hu/media/839/8390015/big_1138022.jpg","LA GAMME DU MARECHAL","A fokhagyma minden jótékony hatásával! ","Lovaglás","5990.00 HUF",""
"8391049","Lábszárvédő 100 Mesh, barna","http://www.decathlon.hu/labszarvedo-100-mesh-barna-id_8391049.html","http://www.decathlon.hu/media/839/8391049/big_1149178.jpg","FOUGANZA","Mesh szövete könnyű és jól szellőzik.","Lovaglás","4990.00 HUF",""
"8391054","Lábszárvédő 100 Mesh","http://www.decathlon.hu/labszarvedo-100-mesh-id_8391054.html","http://www.decathlon.hu/media/839/8391054/big_1149129.jpg","FOUGANZA","Mesh szövete könnyű és jól szellőzik.","Lovaglás","4990.00 HUF",""
"8391287","Légytakaró, nyakas","http://www.decathlon.hu/legytakaro-nyakas-id_8391287.html","http://www.decathlon.hu/media/839/8391287/big_1253077.jpg","FOUGANZA","Távol tartja a kellemetlen, repülő rovarokat. ","Lovaglás","16990.00 HUF",""
"8383341","Lovaglópóló 500-as, mesh","http://www.decathlon.hu/lovaglopolo-500-as-mesh-id_8383341.html","http://www.decathlon.hu/media/838/8383341/big_1081126.jpg","FOUGANZA","Könnyű és jól szellőző.","Lovaglás","4990.00 HUF",""
"8392788","Női lovaskabát, TOSCA2 ","http://www.decathlon.hu/noi-lovaskabat-tosca2--id_8392788.html","http://www.decathlon.hu/media/839/8392788/big_1163825.jpg","FOUGANZA","Vízhatlan és meleg kabát. ","Lovaglás","17990.00 HUF",""
"8392678","Lovaskabát, SAFY, fekete","http://www.decathlon.hu/lovaskabat-safy-fekete-id_8392678.html","http://www.decathlon.hu/media/839/8392678/big_1164103.jpg","FOUGANZA","Nagy hidegben se mondj le a biztonságról! ","Lovaglás","9990.00 HUF",""
"8392916","Lovas felső 500 Softshell","http://www.decathlon.hu/lovas-felso-500-softshell-id_8392916.html","http://www.decathlon.hu/media/839/8392916/big_1164967.jpg","FOUGANZA","Szélálló és vízlepergető.","Lovaglás","17990.00 HUF",""
"8392637","Lovas polárfelső, PADDOCK ","http://www.decathlon.hu/lovas-polarfelso-paddock--id_8392637.html","http://www.decathlon.hu/media/839/8392637/big_1165385.jpg","FOUGANZA","Tisztán is - melegen is tart! ","Lovaglás","5990.00 HUF",""
"8392657","Lány lovas póló, hosszú ujjú","http://www.decathlon.hu/lany-lovas-polo-hosszu-ujju-id_8392657.html","http://www.decathlon.hu/media/839/8392657/big_1218102.jpg","FOUGANZA","Sportos, kényelmes viselet.","Lovaglás","2990.00 HUF","2990.00 HUF"
"8392680","Női lovaglónadrág, ACCESSY","http://www.decathlon.hu/noi-lovaglonadrag-accessy-id_8392680.html","http://www.decathlon.hu/media/839/8392680/big_1164597.jpg","FOUGANZA","Puha, meleg polárral béleltük. ","Lovaglás","6990.00 HUF",""
"8392811","Vállvédő, lótakaróhoz, fekete","http://www.decathlon.hu/vallvedo-lotakarohoz-fekete-id_8392811.html","http://www.decathlon.hu/media/839/8392811/big_1253088.jpg","FOUGANZA","Megelőzi a takaró okozta kidörzsölést. ","Lovaglás","6990.00 HUF",""
"8392353","Gyerek lovaskabát, 500-as","http://www.decathlon.hu/gyerek-lovaskabat-500-as-id_8392353.html","http://www.decathlon.hu/media/839/8392353/big_1212852.jpg","FOUGANZA","Meleg és vízhatlan! ","Lovaglás","14990.00 HUF",""
"8392667","Férfi lovaglónadrág BR140","http://www.decathlon.hu/ferfi-lovaglonadrag-br140-id_8392667.html","http://www.decathlon.hu/media/839/8392667/big_1165005.jpg","FOUGANZA","Kényelmes, meleg nadrág a hideg hónapokra. ","Lovaglás","9990.00 HUF",""
"8392912","Lovaglónadrág 140-es","http://www.decathlon.hu/lovaglonadrag-140-es-id_8392912.html","http://www.decathlon.hu/media/839/8392912/big_1214372.jpg","FOUGANZA","Csúszásmentes térdfoltok. ","Lovaglás","5990.00 HUF",""
"8392686","Női lovaglónadrág, VICTORIA ","http://www.decathlon.hu/noi-lovaglonadrag-victoria--id_8392686.html","http://www.decathlon.hu/media/839/8392686/big_1164188.jpg","FOUGANZA","Kényelmes, meleg nadrág a hideg hónapokra. ","Lovaglás","9990.00 HUF",""
"8392687","Hőtartó lovaglónadrág Kipwarm","http://www.decathlon.hu/hotarto-lovaglonadrag-kipwarm-id_8392687.html","http://www.decathlon.hu/media/839/8392687/big_1416677.jpg","FOUGANZA","Meleg, vízhatlan, lélegző.","Lovaglás","14990.00 HUF",""
"8394336","Istállótakaró, INDOOR 200 ","http://www.decathlon.hu/istallotakaro-indoor-200--id_8394336.html","http://www.decathlon.hu/media/839/8394336/big_1212884.jpg","FOUGANZA","Nagy hidegben béléstaróként is használható.","Lovaglás","21990.00 HUF",""
"8392813","Lótakaró, kinti, ALLWEATHER ","http://www.decathlon.hu/lotakaro-kinti-allweather--id_8392813.html","http://www.decathlon.hu/media/839/8392813/big_1212789.jpg","FOUGANZA","Vízhatlan, légáteresztő, meleg és strapabíró.","Lovaglás","29990.00 HUF",""
"8375301","Istállótakaró, ST400, kék","http://www.decathlon.hu/istallotakaro-st400-kek-id_8375301.html","http://www.decathlon.hu/media/837/8375301/big_1212792.jpg","FOUGANZA","A háton extra vastag töltéssel készült. ","Lovaglás","24990.00 HUF",""
"8398974","Istállótakaró, ST200","http://www.decathlon.hu/istallotakaro-st200-id_8398974.html","http://www.decathlon.hu/media/839/8398974/big_1212791.jpg","FOUGANZA","Ideális átmeneti takaró. ","Lovaglás","12990.00 HUF",""
"8392812","Lótakaró, kinti,ALLWEATHER300 ","http://www.decathlon.hu/lotakaro-kintiallweather300--id_8392812.html","http://www.decathlon.hu/media/839/8392812/big_1212766.jpg","FOUGANZA","Vízhatlan, légáteresztő, meleg és strapabíró.","Lovaglás","19990.00 HUF","19990.00 HUF"
"8392773","Gyerek lovaglózokni 500-as","http://www.decathlon.hu/gyerek-lovaglozokni-500-as-id_8392773.html","http://www.decathlon.hu/media/839/8392773/big_1162856.jpg","FOUGANZA","Talpán puha, meleg, buklé kötésű anyag.","Lovaglás","1990.00 HUF",""
"8392679","Hőtartó lovaglónadrág Kipwarm","http://www.decathlon.hu/hotarto-lovaglonadrag-kipwarm-id_8392679.html","http://www.decathlon.hu/media/839/8392679/big_1641458.jpg","FOUGANZA","Meleg, vízhatlan, lélegző.","Lovaglás","14990.00 HUF",""
"8392589","Lovaglókesztyű, PERFORMER","http://www.decathlon.hu/lovaglokesztyu-performer-id_8392589.html","http://www.decathlon.hu/media/839/8392589/big_1197471.jpg","FOUGANZA","Tenyéri felszíne biztonságos szárfogást kínál. ","Lovaglás","4990.00 HUF",""
"8392590","Lovaglókesztyű EASYWEAR ","http://www.decathlon.hu/lovaglokesztyu-easywear--id_8392590.html","http://www.decathlon.hu/media/839/8392590/big_1180573.jpg","FOUGANZA","Belül meleg polárral béleltük. ","Lovaglás","2490.00 HUF",""
"8392658","Lány lovas póló, hosszú ujjú","http://www.decathlon.hu/lany-lovas-polo-hosszu-ujju-id_8392658.html","http://www.decathlon.hu/media/839/8392658/big_1206084.jpg","FOUGANZA","Sportos, kényelmes viselet.","Lovaglás","2990.00 HUF","2990.00 HUF"
"8395163","Cipő Paddock 560, bőr","http://www.decathlon.hu/cipo-paddock-560-bor-id_8395163.html","http://www.decathlon.hu/media/839/8395163/big_1214079.jpg","FOUGANZA","Kényelmes fűzős bőr lovaglócipő.","Lovaglás","19990.00 HUF",""
"8395162","Lovaglócipő Paddock 560, bőr","http://www.decathlon.hu/lovaglocipo-paddock-560-bor-id_8395162.html","http://www.decathlon.hu/media/839/8395162/big_1214060.jpg","FOUGANZA","Kényelmes fűzős bőr lovaglócipő.","Lovaglás","19990.00 HUF",""
"8396329","Kobak 500-as, fekete","http://www.decathlon.hu/kobak-500-as-fekete-id_8396329.html","http://www.decathlon.hu/media/839/8396329/big_1343984.jpg","FOUGANZA","A fejkerület állítócsavarral szabályozható.","Lovaglás","9990.00 HUF",""
"8399092","Paraffinolaj, bőrápoláshoz","http://www.decathlon.hu/paraffinolaj-borapolashoz-id_8399092.html","http://www.decathlon.hu/media/839/8399092/big_1162656.jpg","LEOVET","","Lovaglás","4590.00 HUF",""
"8392640","Gyerek, lovaglónadrág, ACCESSY","http://www.decathlon.hu/gyerek-lovaglonadrag-accessy-id_8392640.html","http://www.decathlon.hu/media/839/8392640/big_1345943.jpg","FOUGANZA","Puha, meleg anyagú téli lovaglónadrág. ","Lovaglás","9990.00 HUF",""
"8392755","Női lovaglónadrág, VICTORIA ","http://www.decathlon.hu/noi-lovaglonadrag-victoria--id_8392755.html","http://www.decathlon.hu/media/839/8392755/big_1214321.jpg","FOUGANZA","Kényelmes, meleg lovaglónadrág. ","Lovaglás","15990.00 HUF",""
"8392161","Gyerek lovaglócsizma Schooling","http://www.decathlon.hu/gyerek-lovaglocsizma-schooling-id_8392161.html","http://www.decathlon.hu/media/839/8392161/big_1214395.jpg","FOUGANZA","Színjelzés: segíti a láb kengyelbe helyezését.","Lovaglás","3990.00 HUF",""
"8392785","Kobak C900-as, SPORT","http://www.decathlon.hu/kobak-c900-as-sport-id_8392785.html","http://www.decathlon.hu/media/839/8392785/big_1210324.jpg","FOUGANZA","Jól szellőző, könnyű, kényelmes kobak.","Lovaglás","19990.00 HUF",""
"8500521","Lovaglócsizma 560-as, bőr","http://www.decathlon.hu/lovaglocsizma-560-as-bor-id_8500521.html","http://www.decathlon.hu/media/850/8500521/big_1217711.jpg","FOUGANZA","Kényelmes és technikai bőr!","Lovaglás","32990.00 HUF",""
"8500515","Lovaglócsizma LB900, fekete","http://www.decathlon.hu/lovaglocsizma-lb900-fekete-id_8500515.html","http://www.decathlon.hu/media/850/8500515/big_76e0d61e-3d72-4041-afba-7f2e8f6f373b.jpg","FOUGANZA","Elegáns, klasszikus fazonú, díszfűzős csizma! ","Lovaglás","39990.00 HUF","39990.00 HUF"
"8399815","Ínvédő,díjlovas, hátulsó","http://www.decathlon.hu/invedodijlovas-hatulso-id_8399815.html","http://www.decathlon.hu/media/839/8399815/big_1249274.jpg","KERBL","Csak az összeütéstől véd, nem stabilizál.","Lovaglás","11990.00 HUF",""
"8399814"," Ínvédő,díjlovas, első","http://www.decathlon.hu/-invedodijlovas-elso-id_8399814.html","http://www.decathlon.hu/media/839/8399814/big_1249281.jpg","KERBL","Csak az összeütéstől véd, nem stabilizál.","Lovaglás","11990.00 HUF",""
"8392571","Jutalomfalat, FOUGATREATS","http://www.decathlon.hu/jutalomfalat-fougatreats-id_8392571.html","http://www.decathlon.hu/media/839/8392571/big_1577233.jpg","FOUGANZA","Kézből etethető. Ízletes, finom csemege! ","Lovaglás","1190.00 HUF",""
"8400549","Cipőápoló, 100 ml, fekete","http://www.decathlon.hu/cipoapolo-100-ml-fekete-id_8400549.html","http://www.decathlon.hu/media/840/8400549/big_1240602.jpg","FOUGANZA","A hosszú élettartamú, strapabíró bőrért! ","Lovaglás","1290.00 HUF",""
"8400960","Tiszítószer lófelszereléshez","http://www.decathlon.hu/tiszitoszer-lofelszereleshez-id_8400960.html","http://www.decathlon.hu/media/840/8400960/big_1240604.jpg","FOUGANZA","Ideális a makacs szennyeződések eltüntetésére. ","Lovaglás","1290.00 HUF",""
"8392564","Nyalósó, lovaknak, HIMALAYA5kg","http://www.decathlon.hu/nyaloso-lovaknak-himalaya5kg-id_8392564.html","http://www.decathlon.hu/media/839/8392564/big_1240650.jpg","KERBL","Ásványi anyagokban gazdag, natúr, természetes só.","Lovaglás","2990.00 HUF",""
"8300856","Sampon, citromfű illattal, 2 l","http://www.decathlon.hu/sampon-citromfu-illattal-2-l-id_8300856.html","http://www.decathlon.hu/media/830/8300856/big_286334.jpg","FOUGANZA","Kellemes illattal.","Lovaglás","2990.00 HUF",""
"8375200","Nyakvédő lótakaróhoz, bélelt","http://www.decathlon.hu/nyakvedo-lotakarohoz-belelt-id_8375200.html","http://www.decathlon.hu/media/837/8375200/big_1297064.jpg","FOUGANZA","Melegen és szárazon tartja a nyakat.","Lovaglás","12990.00 HUF",""
"8292310","Hidratáló patazsír, 750 ml","http://www.decathlon.hu/hidratalo-patazsir-750-ml-id_8292310.html","http://www.decathlon.hu/media/829/8292310/big_1416787.jpg","FOUGANZA","Babérolajat tartalazó, hidratáló patazsír.","Lovaglás","2490.00 HUF",""
"8409559","Jutalomfalat lovaknak","http://www.decathlon.hu/jutalomfalat-lovaknak-id_8409559.html","http://www.decathlon.hu/media/840/8409559/big_1253132.jpg","TALISKER BAY INTERNA","Egészséges és finom csemege! ","Lovaglás","590.00 HUF",""
"8409509","Rugós villanypásztor-kapu ","http://www.decathlon.hu/rugos-villanypasztor-kapu-id_8409509.html","http://www.decathlon.hu/media/840/8409509/big_1628231.jpg","AKO","Max. 4,5 méteres kapukhoz.","Lovaglás","1990.00 HUF",""
